source	sitemap_url	parent_sitemap	status_code	final_url	content_type
doj	https://www.justice.gov/sitemap.xml	https://www.justice.gov/sitemap.xml	200	https://www.justice.gov/sitemap.xml	application/xml; charset=utf-8
doj_oig	https://oig.justice.gov/sitemap.xml	https://oig.justice.gov/sitemap.xml	200	https://oig.justice.gov/sitemap.xml	application/xml; charset=utf-8
doj_oig	https://oig.justice.gov/sitemap.xml?page=1	https://oig.justice.gov/sitemap.xml	200	https://oig.justice.gov/sitemap.xml?page=1	application/xml; charset=utf-8
doj_oig	https://oig.justice.gov/sitemap.xml?page=2	https://oig.justice.gov/sitemap.xml	200	https://oig.justice.gov/sitemap.xml?page=2	application/xml; charset=utf-8
doj_oig	https://oig.justice.gov/sitemap.xml?page=3	https://oig.justice.gov/sitemap.xml	200	https://oig.justice.gov/sitemap.xml?page=3	application/xml; charset=utf-8
ap_latest	https://apnews.com/ap-sitemap-latest.xml	https://apnews.com/ap-sitemap-latest.xml	429	https://apnews.com/ap-sitemap-latest.xml	Date: Thu, 19 Feb 2026 01:22:35 GMT Content-Type: text/html; charset=UTF-8 Content-Length: 8958 Connection: close accept-ch: Sec-CH-UA-Bitness, Sec-CH-UA-Arch, Sec-CH-UA-Full-Version, Sec-CH-UA-Mobile, Sec-CH-UA-Model, Sec-CH-UA-Platform-Version, Sec-CH-UA-Full-Version-List, Sec-CH-UA-Platform, Sec-CH-UA, UA-Bitness, UA-Arch, UA-Full-Version, UA-Mobile, UA-Model, UA-Platform-Version, UA-Platform, UA cf-mitigated: challenge critical-ch: Sec-CH-UA-Bitness, Sec-CH-UA-Arch, Sec-CH-UA-Full-Version, Sec-CH-UA-Mobile, Sec-CH-UA-Model, Sec-CH-UA-Platform-Version, Sec-CH-UA-Full-Version-List, Sec-CH-UA-Platform, Sec-CH-UA, UA-Bitness, UA-Arch, UA-Full-Version, UA-Mobile, UA-Model, UA-Platform-Version, UA-Platform, UA cross-origin-embedder-policy: require-corp cross-origin-opener-policy: same-origin cross-origin-resource-policy: same-origin origin-agent-cluster: ?1 permissions-policy: accelerometer=(),browsing-topics=(),camera=(),clipboard-read=(),clipboard-write=(),geolocation=(),gyroscope=(),hid=(),interest-cohort=(),magnetometer=(),microphone=(),payment=(),publickey-credentials-get=(),screen-wake-lock=(),serial=(),sync-xhr=(),usb=() referrer-policy: same-origin server-timing: chlray;desc="9d01f43dc9405c1d" x-content-type-options: nosniff x-frame-options: SAMEORIGIN Cache-Control: private, max-age=0, no-store, no-cache, must-revalidate, post-check=0, pre-check=0 Expires: Thu, 01 Jan 1970 00:00:01 GMT Set-Cookie: __cf_bm=PGIjvVjjmLWdy31_hEeYK9v2XSCkC7nzrakKCs0E4rA-1771464155-1.0.1.1-uU8nmmhkSdjm8UkFuvXmhMBuFPhTQir4bGL7vx3SyzHTvcCvDKRtimr3elIfShCxtz14qTAX4TU2t4sB0eDCuR5qnnnIhYKjCemC4xddN3iFbPzQGhoe.BS7MWM_stxW; path=/; expires=Thu, 19-Feb-26 01:52:35 GMT; domain=.apnews.com; HttpOnly; Secure; SameSite=None Vary: Accept-Encoding Server: cloudflare CF-RAY: 9d01f43dc9405c1d-SJC alt-svc: h3=":443"; ma=86400
ap_archive	https://apnews.com/sitemap.xml	https://apnews.com/sitemap.xml	429	https://apnews.com/ap-sitemap.xml	Date: Thu, 19 Feb 2026 01:22:36 GMT Content-Type: text/html; charset=UTF-8 Content-Length: 8894 Connection: close accept-ch: Sec-CH-UA-Bitness, Sec-CH-UA-Arch, Sec-CH-UA-Full-Version, Sec-CH-UA-Mobile, Sec-CH-UA-Model, Sec-CH-UA-Platform-Version, Sec-CH-UA-Full-Version-List, Sec-CH-UA-Platform, Sec-CH-UA, UA-Bitness, UA-Arch, UA-Full-Version, UA-Mobile, UA-Model, UA-Platform-Version, UA-Platform, UA cf-mitigated: challenge critical-ch: Sec-CH-UA-Bitness, Sec-CH-UA-Arch, Sec-CH-UA-Full-Version, Sec-CH-UA-Mobile, Sec-CH-UA-Model, Sec-CH-UA-Platform-Version, Sec-CH-UA-Full-Version-List, Sec-CH-UA-Platform, Sec-CH-UA, UA-Bitness, UA-Arch, UA-Full-Version, UA-Mobile, UA-Model, UA-Platform-Version, UA-Platform, UA cross-origin-embedder-policy: require-corp cross-origin-opener-policy: same-origin cross-origin-resource-policy: same-origin origin-agent-cluster: ?1 permissions-policy: accelerometer=(),browsing-topics=(),camera=(),clipboard-read=(),clipboard-write=(),geolocation=(),gyroscope=(),hid=(),interest-cohort=(),magnetometer=(),microphone=(),payment=(),publickey-credentials-get=(),screen-wake-lock=(),serial=(),sync-xhr=(),usb=() referrer-policy: same-origin server-timing: chlray;desc="9d01f43fcd48c6ec" x-content-type-options: nosniff x-frame-options: SAMEORIGIN Cache-Control: private, max-age=0, no-store, no-cache, must-revalidate, post-check=0, pre-check=0 Expires: Thu, 01 Jan 1970 00:00:01 GMT Set-Cookie: __cf_bm=t5yPOylmRIu4._sSgehIZ6AVBf7WUvj_EhEkgLaUQNg-1771464156-1.0.1.1-.mNgvHfOWqJZaVBEQd01Z6QFXthaZKIizABhRpOCQghT2Izi2vLnjZpGFrCPMbqwReahl42nPeaURS_o3S7kf1gKtdSzwMqfN.aBtgCDdkZR6wBfooBGB.jJR0WlJ_9V; path=/; expires=Thu, 19-Feb-26 01:52:36 GMT; domain=.apnews.com; HttpOnly; Secure; SameSite=None Vary: Accept-Encoding Server: cloudflare CF-RAY: 9d01f43fcd48c6ec-SJC alt-svc: h3=":443"; ma=86400
reuters_news	https://www.reuters.com/arc/outboundfeeds/news-sitemap-index/?outputType=xml	https://www.reuters.com/arc/outboundfeeds/news-sitemap-index/?outputType=xml	200	https://www.reuters.com/arc/outboundfeeds/news-sitemap-index/?outputType=xml	application/xml; charset=utf-8
reuters_news	https://www.reuters.com/arc/outboundfeeds/news-sitemap/?outputType=xml	https://www.reuters.com/arc/outboundfeeds/news-sitemap-index/?outputType=xml	200	https://www.reuters.com/arc/outboundfeeds/news-sitemap/?outputType=xml	application/xml; charset=utf-8
reuters_news	https://www.reuters.com/arc/outboundfeeds/news-sitemap/?outputType=xml&from=100	https://www.reuters.com/arc/outboundfeeds/news-sitemap-index/?outputType=xml	200	https://www.reuters.com/arc/outboundfeeds/news-sitemap/?outputType=xml&from=100	application/xml; charset=utf-8
reuters_news	https://www.reuters.com/arc/outboundfeeds/news-sitemap/?outputType=xml&from=200	https://www.reuters.com/arc/outboundfeeds/news-sitemap-index/?outputType=xml	200	https://www.reuters.com/arc/outboundfeeds/news-sitemap/?outputType=xml&from=200	application/xml; charset=utf-8
reuters_news	https://www.reuters.com/arc/outboundfeeds/news-sitemap/?outputType=xml&from=300	https://www.reuters.com/arc/outboundfeeds/news-sitemap-index/?outputType=xml	200	https://www.reuters.com/arc/outboundfeeds/news-sitemap/?outputType=xml&from=300	application/xml; charset=utf-8
reuters_news	https://www.reuters.com/arc/outboundfeeds/news-sitemap/?outputType=xml&from=400	https://www.reuters.com/arc/outboundfeeds/news-sitemap-index/?outputType=xml	200	https://www.reuters.com/arc/outboundfeeds/news-sitemap/?outputType=xml&from=400	application/xml; charset=utf-8
reuters_news	https://www.reuters.com/arc/outboundfeeds/news-sitemap/?outputType=xml&from=500	https://www.reuters.com/arc/outboundfeeds/news-sitemap-index/?outputType=xml	200	https://www.reuters.com/arc/outboundfeeds/news-sitemap/?outputType=xml&from=500	application/xml; charset=utf-8
reuters_news	https://www.reuters.com/arc/outboundfeeds/news-sitemap/?outputType=xml&from=600	https://www.reuters.com/arc/outboundfeeds/news-sitemap-index/?outputType=xml	200	https://www.reuters.com/arc/outboundfeeds/news-sitemap/?outputType=xml&from=600	application/xml; charset=utf-8
reuters_news	https://www.reuters.com/arc/outboundfeeds/news-sitemap/?outputType=xml&from=700	https://www.reuters.com/arc/outboundfeeds/news-sitemap-index/?outputType=xml	200	https://www.reuters.com/arc/outboundfeeds/news-sitemap/?outputType=xml&from=700	application/xml; charset=utf-8
reuters_news	https://www.reuters.com/arc/outboundfeeds/news-sitemap/?outputType=xml&from=800	https://www.reuters.com/arc/outboundfeeds/news-sitemap-index/?outputType=xml	200	https://www.reuters.com/arc/outboundfeeds/news-sitemap/?outputType=xml&from=800	application/xml; charset=utf-8
reuters_news	https://www.reuters.com/arc/outboundfeeds/news-sitemap/?outputType=xml&from=900	https://www.reuters.com/arc/outboundfeeds/news-sitemap-index/?outputType=xml	200	https://www.reuters.com/arc/outboundfeeds/news-sitemap/?outputType=xml&from=900	application/xml; charset=utf-8
reuters_news	https://www.reuters.com/arc/outboundfeeds/news-sitemap/?outputType=xml&from=1000	https://www.reuters.com/arc/outboundfeeds/news-sitemap-index/?outputType=xml	200	https://www.reuters.com/arc/outboundfeeds/news-sitemap/?outputType=xml&from=1000	application/xml; charset=utf-8
reuters_news	https://www.reuters.com/arc/outboundfeeds/news-sitemap/?outputType=xml&from=1100	https://www.reuters.com/arc/outboundfeeds/news-sitemap-index/?outputType=xml	200	https://www.reuters.com/arc/outboundfeeds/news-sitemap/?outputType=xml&from=1100	application/xml; charset=utf-8
reuters_news	https://www.reuters.com/arc/outboundfeeds/news-sitemap/?outputType=xml&from=1200	https://www.reuters.com/arc/outboundfeeds/news-sitemap-index/?outputType=xml	200	https://www.reuters.com/arc/outboundfeeds/news-sitemap/?outputType=xml&from=1200	application/xml; charset=utf-8
reuters_news	https://www.reuters.com/arc/outboundfeeds/news-sitemap/?outputType=xml&from=1300	https://www.reuters.com/arc/outboundfeeds/news-sitemap-index/?outputType=xml	200	https://www.reuters.com/arc/outboundfeeds/news-sitemap/?outputType=xml&from=1300	application/xml; charset=utf-8
cnn_news	https://www.cnn.com/sitemaps/sitemap-index.xml	https://www.cnn.com/sitemaps/sitemap-index.xml	200	https://www.cnn.com/sitemaps/sitemap-index.xml	application/xml
cnn_news	https://www.cnn.com/sitemaps/sitemap-pages.xml	https://www.cnn.com/sitemaps/sitemap-index.xml	200	https://www.cnn.com/sitemaps/sitemap-pages.xml	application/xml
cnn_news	https://www.cnn.com/sitemaps/style-sitemap.xml	https://www.cnn.com/sitemaps/sitemap-index.xml	200	https://www.cnn.com/sitemaps/style-sitemap.xml	application/xml
cnn_news	https://www.cnn.com/sitemaps/sitemap-travel.xml	https://www.cnn.com/sitemaps/sitemap-index.xml	200	https://www.cnn.com/sitemaps/sitemap-travel.xml	application/xml
cnn_news	https://www.cnn.com/sitemaps/sitemap-livestreams.xml	https://www.cnn.com/sitemaps/sitemap-index.xml	200	https://www.cnn.com/sitemaps/sitemap-livestreams.xml	application/xml
cnn_news	https://www.cnn.com/sitemaps/sitemap-interactive.xml	https://www.cnn.com/sitemaps/sitemap-index.xml	200	https://www.cnn.com/sitemaps/sitemap-interactive.xml	text/xml
cnn_news	https://www.cnn.com/sitemaps/sitemap-section.xml	https://www.cnn.com/sitemaps/sitemap-index.xml	200	https://www.cnn.com/sitemaps/sitemap-section.xml	text/xml
cnn_news	https://www.cnn.com/sitemaps/sitemap-articles-politics-live-debate.xml	https://www.cnn.com/sitemaps/sitemap-index.xml	200	https://www.cnn.com/sitemaps/sitemap-articles-politics-live-debate.xml	application/xml
cnn_news	https://www.cnn.com/sitemaps/sitemap-2010-04.xml	https://www.cnn.com/sitemaps/sitemap-index.xml	200	https://www.cnn.com/sitemaps/sitemap-2010-04.xml	application/xml
cnn_news	https://www.cnn.com/sitemaps/sitemap-2010-03.xml	https://www.cnn.com/sitemaps/sitemap-index.xml	200	https://www.cnn.com/sitemaps/sitemap-2010-03.xml	application/xml
cnn_news	https://www.cnn.com/sitemaps/sitemap-2010-01.xml	https://www.cnn.com/sitemaps/sitemap-index.xml	200	https://www.cnn.com/sitemaps/sitemap-2010-01.xml	application/xml
cnn_news	https://www.cnn.com/sitemaps/sitemap-2010-02.xml	https://www.cnn.com/sitemaps/sitemap-index.xml	200	https://www.cnn.com/sitemaps/sitemap-2010-02.xml	application/xml
cnn_news	https://www.cnn.com/sitemaps/sitemap-2010-06.xml	https://www.cnn.com/sitemaps/sitemap-index.xml	200	https://www.cnn.com/sitemaps/sitemap-2010-06.xml	application/xml
cnn_news	https://www.cnn.com/sitemaps/sitemap-2010-09.xml	https://www.cnn.com/sitemaps/sitemap-index.xml	200	https://www.cnn.com/sitemaps/sitemap-2010-09.xml	application/xml
cnn_news	https://www.cnn.com/sitemaps/sitemap-2009-12.xml	https://www.cnn.com/sitemaps/sitemap-index.xml	200	https://www.cnn.com/sitemaps/sitemap-2009-12.xml	application/xml
cnn_news	https://www.cnn.com/sitemaps/sitemap-2010-08.xml	https://www.cnn.com/sitemaps/sitemap-index.xml	200	https://www.cnn.com/sitemaps/sitemap-2010-08.xml	application/xml
cnn_news	https://www.cnn.com/sitemaps/sitemap-2010-07.xml	https://www.cnn.com/sitemaps/sitemap-index.xml	200	https://www.cnn.com/sitemaps/sitemap-2010-07.xml	application/xml
cnn_news	https://www.cnn.com/sitemaps/sitemap-2010-05.xml	https://www.cnn.com/sitemaps/sitemap-index.xml	200	https://www.cnn.com/sitemaps/sitemap-2010-05.xml	application/xml
cnn_news	https://www.cnn.com/sitemaps/sitemap-2009-06.xml	https://www.cnn.com/sitemaps/sitemap-index.xml	200	https://www.cnn.com/sitemaps/sitemap-2009-06.xml	application/xml
cnn_news	https://www.cnn.com/sitemaps/sitemap-2009-04.xml	https://www.cnn.com/sitemaps/sitemap-index.xml	200	https://www.cnn.com/sitemaps/sitemap-2009-04.xml	application/xml
cnn_news	https://www.cnn.com/sitemaps/sitemap-2009-03.xml	https://www.cnn.com/sitemaps/sitemap-index.xml	200	https://www.cnn.com/sitemaps/sitemap-2009-03.xml	application/xml
cnn_news	https://www.cnn.com/sitemaps/sitemap-2009-02.xml	https://www.cnn.com/sitemaps/sitemap-index.xml	200	https://www.cnn.com/sitemaps/sitemap-2009-02.xml	application/xml
cnn_news	https://www.cnn.com/sitemaps/sitemap-2009-01.xml	https://www.cnn.com/sitemaps/sitemap-index.xml	200	https://www.cnn.com/sitemaps/sitemap-2009-01.xml	application/xml
cnn_news	https://www.cnn.com/sitemaps/sitemap-2009-05.xml	https://www.cnn.com/sitemaps/sitemap-index.xml	200	https://www.cnn.com/sitemaps/sitemap-2009-05.xml	application/xml
cnn_news	https://www.cnn.com/sitemaps/sitemap-2010-10.xml	https://www.cnn.com/sitemaps/sitemap-index.xml	200	https://www.cnn.com/sitemaps/sitemap-2010-10.xml	application/xml
cnn_news	https://www.cnn.com/sitemaps/sitemap-2009-10.xml	https://www.cnn.com/sitemaps/sitemap-index.xml	200	https://www.cnn.com/sitemaps/sitemap-2009-10.xml	application/xml
cnn_news	https://www.cnn.com/sitemaps/sitemap-2009-09.xml	https://www.cnn.com/sitemaps/sitemap-index.xml	200	https://www.cnn.com/sitemaps/sitemap-2009-09.xml	application/xml
cnn_news	https://www.cnn.com/sitemaps/sitemap-2009-08.xml	https://www.cnn.com/sitemaps/sitemap-index.xml	200	https://www.cnn.com/sitemaps/sitemap-2009-08.xml	application/xml
cnn_news	https://www.cnn.com/sitemaps/sitemap-2009-07.xml	https://www.cnn.com/sitemaps/sitemap-index.xml	200	https://www.cnn.com/sitemaps/sitemap-2009-07.xml	application/xml
cnn_news	https://www.cnn.com/sitemaps/sitemap-2009-11.xml	https://www.cnn.com/sitemaps/sitemap-index.xml	200	https://www.cnn.com/sitemaps/sitemap-2009-11.xml	application/xml
bbc_news	https://www.bbc.com/sitemaps/https-index-com-news.xml	https://www.bbc.com/sitemaps/https-index-com-news.xml	200	https://www.bbc.com/sitemaps/https-index-com-news.xml	application/xml
bbc_news	https://www.bbc.com/sitemaps/https-sitemap-com-news-1.xml	https://www.bbc.com/sitemaps/https-index-com-news.xml	200	https://www.bbc.com/sitemaps/https-sitemap-com-news-1.xml	application/xml
bbc_news	https://www.bbc.com/sitemaps/https-sitemap-com-news-2.xml	https://www.bbc.com/sitemaps/https-index-com-news.xml	200	https://www.bbc.com/sitemaps/https-sitemap-com-news-2.xml	application/xml
bbc_news	https://www.bbc.com/sitemaps/https-sitemap-com-news-3.xml	https://www.bbc.com/sitemaps/https-index-com-news.xml	200	https://www.bbc.com/sitemaps/https-sitemap-com-news-3.xml	application/xml
guardian_news	https://www.theguardian.com/sitemaps/news.xml	https://www.theguardian.com/sitemaps/news.xml	200	https://www.theguardian.com/sitemaps/news.xml	text/xml; charset=UTF-8
fox_news	https://www.foxnews.com/sitemap.xml	https://www.foxnews.com/sitemap.xml	200	https://www.foxnews.com/sitemap.xml	application/xml; charset=utf-8
fox_news	https://www.foxnews.com/sitemap.xml?type=fastchanging	https://www.foxnews.com/sitemap.xml	403	https://www.foxnews.com/sitemap.xml?type=fastchanging	Server: AkamaiGHost Mime-Version: 1.0 Content-Type: text/html Content-Length: 389 Expires: Thu, 19 Feb 2026 01:23:01 GMT Date: Thu, 19 Feb 2026 01:23:01 GMT Connection: close Access-Control-Allow-Credentials: false Access-Control-Max-Age: 86400 Access-Control-Allow-Headers: * Access-Control-Allow-Methods: GET,HEAD,OPTIONS Access-Control-Allow-Origin: * Strict-Transport-Security: max-age=7884000 ; preload Akamai-GRN: 0.304e4317.1771464181.4d17781a
